voltage_v,voltage_au,temperature_k,thermal_voltage_v,legacy_bias_drive,voltage_sign,field_sign,polarization_uc_cm2,polarization_au,screening_charge_uc_cm2,screening_charge_c_m2,fe_field_mv_cm,il_field_mv_cm,dl_field_mv_cm,fe_built_in_field_mv_cm,il_built_in_field_mv_cm,dl_built_in_field_mv_cm,top_work_function_ev,bottom_work_function_ev,top_fermi_ev,bottom_fermi_ev,top_affinity_ev,fe_affinity_ev,insulator_k,fe_k,top_screening_len_nm,bottom_screening_len_nm,insulator_thickness_nm,fe_thickness_nm,top_m_eff,bottom_m_eff,insulator_m_eff,fe_m_eff,trap_depth_ev,top_field_v_per_m,bottom_field_v_per_m,top_base_barrier_ev,bottom_base_barrier_ev,top_schottky_lowering_ev,bottom_schottky_lowering_ev,thermionic_top_schottky_scale,thermionic_bottom_schottky_scale,top_schottky_effective_ev,bottom_schottky_effective_ev,top_barrier_ev,bottom_barrier_ev,thermionic_barrier_offset_ev,thermionic_top_barrier_offset_ev,thermionic_bottom_barrier_offset_ev,top_total_barrier_offset_ev,bottom_total_barrier_offset_ev,top_barrier_effective_ev,bottom_barrier_effective_ev,richardson_constant_a_per_m2_k2,thermionic_prefactor_scale,thermionic_top_prefactor_scale,thermionic_bottom_prefactor_scale,top_prefactor_a_per_m2,bottom_prefactor_a_per_m2,top_injection_a_per_m2,bottom_injection_a_per_m2,enable_thermionic,thermionic_raw_a_per_m2,thermionic_a_per_m2,barrier_sampling_points,barrier_profile_min_ev,barrier_profile_max_ev,effective_mass_min,effective_mass_max,flux_top_a_per_m2,flux_bottom_a_per_m2,tunneling_prefactor_scale,enable_tunneling,tunneling_transmission,tunneling_raw_a_per_m2,tunneling_a_per_m2,pf_field_v_per_m,poole_frenkel_field_region,poole_frenkel_region_k,pf_lowering_ev,pf_activation_ev,poole_frenkel_mobility_m2_per_v_s,poole_frenkel_trap_density_m3,poole_frenkel_prefactor_scale,enable_poole_frenkel,poole_frenkel_raw_a_per_m2,poole_frenkel_a_per_m2,tat_reduced_barrier_min_ev,tat_reduced_barrier_max_ev,trap_assisted_prefactor_a_per_m2,field_enhancement,trap_tunneling_transmission,enable_trap_assisted_tunneling,trap_assisted_tunneling_raw_a_per_m2,trap_assisted_tunneling_a_per_m2,sclc_mobility_m2_per_v_s,sclc_prefactor_scale,sclc_voltage_drop_v,sclc_thickness_m,enable_sclc,sclc_raw_a_per_m2,sclc_a_per_m2,total_a_per_m2,experimental_current_a,experimental_current_density_a_per_m2,experimental_current_density_uA_per_um2,model_total_a,model_thermionic_a,model_tunneling_a,model_pf_a,model_tat_a,model_sclc_a
-9.0,-0.3307438995808885,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-14.03262618081833,-0.002452623178565449,-19.10932516325099,-0.1910932516325099,-3.6196547755600292,-13.004821447515535,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1300482144.7515535,361965477.5560029,2.33,3.2800000000000002,0.3354682596934462,0.18048847866109555,3.158804,1.0,1.0596784805926966,0.18048847866109555,1.2703215194073034,3.0995115213389046,0.0,1.085158,2.491267,1.085158,2.491267,0.18516351940730336,0.6082445213389045,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,529215.4761926248,45.70129665056657,1,-45.70129665056657,-45.70129665056657,1500,0.0,6.557645746633992,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.394383606620649e-28,-1.524812056546133e-12,0.0,1300482144.7515535,1.0,16.64,0.3354682596934462,0.46453174030655386,1e-10,5e+23,5315547.458617731,1,-870.0476158140327,-870.0476158140327,0.0,5.757645746633992,500000000.0,14.004821447515535,2.8611323525233247e-19,0,-2.003482386739962e-09,0.0,5e-10,1.0,3.6196547755509587,1e-08,0,-1044060.2057649348,0.0,-915.7489124645992,1.373866e-10,4373.151300917797,0.004373151300917798,-2.8769100559316277e-11,-1.4357485781694776e-12,0.0,-2.7333351981146803e-11,0.0,0.0
-9.25,-0.33993123012480203,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-14.765697200348017,-0.0025807493718286024,-19.885065782445935,-0.19885065782445935,-3.649774421037161,-13.531340972307433,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1353134097.2307434,364977442.1037161,2.33,3.2800000000000002,0.3421918468435586,0.18123785770284628,3.158804,1.0,1.0809169745768201,0.18123785770284628,1.24908302542318,3.098762142297154,0.0,1.085158,2.491267,1.085158,2.491267,0.16392502542317988,0.6074951422971537,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,1203437.4759561594,47.045440141107136,1,-47.045440141107136,-47.045440141107136,1500,0.0,6.552517728276796,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.2831965434159482e-25,-4.452577961949125e-10,0.0,1353134097.2307434,1.0,16.64,0.3421918468435586,0.45780815315644147,1e-10,5e+23,5315547.458617731,1,-1174.1694001036024,-1174.1694001036024,0.0,5.752517728276796,500000000.0,14.531340972307435,3.026990086734232e-17,0,-2.1993112535064789e-07,0.0,5e-10,1.0,3.649774421028015,1e-08,0,-1061508.0351675493,0.0,-1221.2148402447094,2.775039e-10,8833.223482455802,0.008833223482455802,-3.8365595705676126e-11,-1.4779760913220055e-12,0.0,-3.688761961435412e-11,0.0,0.0
-9.5,-0.3491185606687156,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-20.87891030338525,-0.2087891030338525,-3.618073450122854,-14.205894466006216,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1420589446.6006215,361807345.0122854,2.33,3.2800000000000002,0.3506174531922971,0.18044904918246468,3.158804,1.0,1.1075318136136407,0.18044904918246468,1.2224681863863593,3.0995509508175356,0.0,1.085158,2.491267,1.085158,2.491267,0.13731018638635928,0.6082839508175355,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,3369249.31625706,45.63164614677621,1,-45.63164614677621,-45.63164614677621,1500,0.0,6.54594793829614,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,7.217833097954351e-23,-2.5045239367170737e-07,0.0,1420589446.6006215,1.0,16.64,0.3506174531922971,0.44938254680770295,1e-10,5e+23,5315547.458617731,1,-1707.664150279364,-1707.664150279364,0.0,5.7459479382961405,500000000.0,15.205894466006214,6.050589376104829e-15,0,-4.600231175509421e-05,0.0,5e-10,1.0,3.6180734501137874,1e-08,0,-1043148.1639122466,0.0,-1753.2957964261402,6.294106e-10,20034.761644887138,0.02003476164488714,-5.508141193622228e-11,-1.4335604430592116e-12,0.0,-5.3647851493163075e-11,0.0,0.0
-9.25,-0.33993123012480203,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-20.62621311012244,-0.20626213110122438,-3.4396993867650485,-14.034380943546783,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1403438094.3546782,343969938.67650485,2.33,3.2800000000000002,0.34849445245082916,0.17594468535631233,3.158804,1.0,1.100825670379489,0.17594468535631233,1.229174329620511,3.104055314643688,0.0,1.085158,2.491267,1.085158,2.491267,0.14401632962051103,0.6127883146436877,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,2599410.692075353,38.335060611442806,1,-38.335060611442806,-38.335060611442806,1500,0.0,6.5476183882040075,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.438984495188322e-24,-1.193297055959787e-08,0.0,1403438094.3546782,1.0,16.64,0.34849445245082916,0.4515055475491709,1e-10,5e+23,5315547.458617731,1,-1554.0403650260728,-1554.0403650260728,0.0,5.747618388204008,500000000.0,15.03438094354678,8.544313291079713e-16,0,-6.422923045955116e-06,0.0,5e-10,1.0,3.4396993867564287,1e-08,0,-942827.4483496947,0.0,-1592.3754256375155,5.328221e-10,16960.254200720832,0.016960254200720833,-5.002594938939739e-11,-1.2043314479182817e-12,0.0,-4.8821617941479113e-11,0.0,0.0
-9.0,-0.3307438995808885,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-20.373515916859628,-0.20373515916859627,-3.2613253234072435,-13.862867421087357,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1386286742.1087356,326132532.34072435,2.33,3.2800000000000002,0.34635843904105157,0.1713219345542419,3.158804,1.0,1.0940784226766298,0.1713219345542419,1.2359215773233703,3.1086780654457584,0.0,1.085158,2.491267,1.085158,2.491267,0.1507635773233702,0.6174110654457583,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,2002286.0810564535,32.058068958706016,1,-32.058068958706016,-32.058068958706016,1500,0.0,6.549288838111876,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.1616372563549105e-25,-4.0307780393921506e-10,0.0,1386286742.1087356,1.0,16.64,0.34635843904105157,0.4536415609589485,1e-10,5e+23,5315547.458617731,1,-1413.313991183728,-1413.313991183728,0.0,5.749288838111876,500000000.0,14.862867421087355,9.677309034869204e-17,0,-7.19162805890759e-07,0.0,5e-10,1.0,3.261325323399071,1e-08,0,-847577.6281212432,0.0,-1445.3720601424338,4.357024e-10,13868.838135400443,0.013868838135400442,-4.5407702458474153e-11,-1.0071339392894583e-12,0.0,-4.4400568519184695e-11,0.0,0.0
-8.75,-0.32155656903697494,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-20.120818723596813,-0.20120818723596812,-3.0829512600494353,-13.691353898627927,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1369135389.8627927,308295126.00494355,2.33,3.2800000000000002,0.344209170710056,0.16657094048387946,3.158804,1.0,1.0872893052756079,0.16657094048387946,1.2427106947243922,3.113429059516121,0.0,1.085158,2.491267,1.085158,2.491267,0.15755269472439215,0.6221620595161208,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,1539834.251827576,26.676212676389397,1,-26.676212676389397,-26.676212676389397,1500,0.0,6.550959288019743,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.621468118472247e-27,-9.096261388913508e-12,0.0,1369135389.8627927,1.0,16.64,0.344209170710056,0.455790829289944,1e-10,5e+23,5315547.458617731,1,-1284.4756213978794,-1284.4756213978794,0.0,5.750959288019743,500000000.0,14.691353898627927,8.448618431904421e-18,0,-6.20608216687894e-08,0.0,5e-10,1.0,3.0829512600417095,1e-08,0,-757398.7032268897,0.0,-1311.151834074269,2.985269e-10,9502.406356179985,0.009502406356179986,-4.119104969668507e-11,-8.380579376974386e-13,0.0,-4.0352991758987626e-11,0.0,0.0
-8.5,-0.31236923849306136,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-19.868121530334005,-0.19868121530334004,-2.9045771966916307,-13.5198403761685,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1351984037.61685,290457719.66916305,2.33,3.2800000000000002,0.34204639759374034,0.16168039821809047,3.158804,1.0,1.0804575289046974,0.16168039821809047,1.2495424710953027,3.1183196017819097,0.0,1.085158,2.491267,1.085158,2.491267,0.16438447109530263,0.6270526017819096,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,1182238.733698924,22.078353218984894,1,-22.078353218984894,-22.078353218984894,1500,0.0,6.552629737927611,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.666400136210093e-29,-1.2722082622447185e-13,0.0,1351984037.61685,1.0,16.64,0.34204639759374034,0.4579536024062597,1e-10,5e+23,5315547.458617731,1,-1166.589449691157,-1166.589449691157,0.0,5.752629737927611,500000000.0,14.5198403761685,5.397945177631101e-19,0,-3.918865116925605e-09,0.0,5e-10,1.0,2.904577196684352,1e-08,0,-672290.6736666375,0.0,-1188.6678029101417,2.499255e-10,7955.375745942697,0.007955375745942695,-3.7343100371812215e-11,-6.936119227612351e-13,0.0,-3.664948844905098e-11,0.0,0.0
-8.25,-0.3031819079491478,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-19.615424337071186,-0.19615424337071186,-2.726203133333822,-13.348326853709068,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1334832685.3709068,272620313.3333822,2.33,3.2800000000000002,0.33986986187775714,0.156637237342327,3.158804,1.0,1.0735822791789067,0.156637237342327,1.2564177208210934,3.123362762657673,0.0,1.085158,2.491267,1.085158,2.491267,0.1712597208210933,0.6320957626576731,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,906162.4716457017,18.165414128668093,1,-18.165414128668093,-18.165414128668093,1500,0.0,6.554300187835479,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.895222258078092e-31,-1.004616392352953e-15,0.0,1334832685.3709068,1.0,16.64,0.33986986187775714,0.4601301381222429,1e-10,5e+23,5315547.458617731,1,-1058.7882721527055,-1058.7882721527055,0.0,5.754300187835479,500000000.0,14.348326853709068,2.3764456505448964e-20,0,-1.7049009472046724e-10,0.0,5e-10,1.0,2.7262031333269903,1e-08,0,-592253.5394404831,0.0,-1076.9536862813736,1.892083e-10,6022.687243802852,0.006022687243802852,-3.3833497890780104e-11,-5.706833157603992e-13,0.0,-3.326281457501971e-11,0.0,0.0
-8.0,-0.2939945774052342,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-19.36272714380837,-0.1936272714380837,-2.5478290699760158,-13.17681333124964,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1317681333.124964,254782906.99760157,2.33,3.2800000000000002,0.33767929743879227,0.15142621000511328,3.158804,1.0,1.0666627154668467,0.15142621000511328,1.2633372845331534,3.128573789994887,0.0,1.085158,2.491267,1.085158,2.491267,0.17817928453315335,0.637306789994887,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,693365.9620207128,14.849228727478403,1,-14.849228727478403,-14.849228727478403,1500,0.0,6.555970637743346,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.14527781424022e-33,-3.974012229194639e-18,0.0,1317681333.124964,1.0,16.64,0.33767929743879227,0.4623207025612078,1e-10,5e+23,5315547.458617731,1,-960.2688040717094,-960.2688040717094,0.0,5.755970637743347,500000000.0,14.17681333124964,6.659105322967441e-22,0,-4.720244655842013e-12,0.0,5e-10,1.0,2.547829069969631,1e-08,0,-517287.3005484296,0.0,-975.1180327991877,1.306524e-10,4158.795057363909,0.0041587950573639095,-3.0634236482248596e-11,-4.665022788172067e-13,0.0,-3.016773420343139e-11,0.0,0.0
-7.75,-0.28480724686132064,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-19.110029950545563,-0.19110029950545562,-2.369455006618209,-13.00529980879021,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1300529980.8790212,236945500.6618209,2.33,3.2800000000000002,0.3354744294647611,0.14602934647114205,3.158804,1.0,1.0596979696910052,0.14602934647114205,1.270302030308995,3.1339706535288583,0.0,1.085158,2.491267,1.085158,2.491267,0.18514403030899484,0.6427036535288582,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,529614.5873328312,12.051485424612054,1,-12.051485424612054,-12.051485424612054,1500,0.0,6.557641087651214,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.9395619423738278e-36,-6.7301075620568966e-21,0.0,1300529980.8790212,1.0,16.64,0.3354744294647611,0.46452557053523896,1e-10,5e+23,5315547.458617731,1,-870.2872948343032,-870.2872948343032,0.0,5.757641087651214,500000000.0,14.005299808790213,1.0717276104677353e-23,0,-7.504933248979481e-14,0.0,5e-10,1.0,2.369455006612271,1e-08,0,-447391.9569904753,0.0,-882.3387802589152,9.89885e-11,3150.9018168504163,0.003150901816850416,-2.7719490300387872e-11,-3.78608580748057e-13,0.0,-2.7340881719639815e-11,0.0,0.0
-7.5,-0.27561991631740707,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-18.857332757282748,-0.1885733275728275,-2.1910809432604026,-12.833786286330783,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1283378628.6330783,219108094.32604027,2.33,3.2800000000000002,0.3332549740523877,0.14042522204029104,3.158804,1.0,1.0526871450565785,0.14042522204029104,1.2773128549434216,3.139574777959709,0.0,1.085158,2.491267,1.085158,2.491267,0.19215485494342155,0.6483077779597091,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,403815.76359559287,9.702763214151325,1,-9.702763214151325,-9.702763214151325,1500,0.0,6.559311537559082,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.078916000971764e-39,-1.7623387136250445e-23,0.0,1283378628.6330783,1.0,16.64,0.3332549740523877,0.46674502594761236,1e-10,5e+23,5315547.458617731,1,-788.1554229326355,-788.1554229326355,0.0,5.759311537559082,500000000.0,13.833786286330783,8.649774722092773e-26,0,-5.982956746516883e-16,0.0,5e-10,1.0,2.191080943254912,1e-08,0,-382567.5087666212,0.0,-797.8581861467868,7.36117e-11,2343.1331848795344,0.0023431331848795343,-2.5065454162052233e-11,-3.0482129633099097e-13,0.0,-2.4760632865721242e-11,0.0,0.0
-7.25,-0.2664325857734935,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-18.604635564019937,-0.18604635564019936,-2.012706879902598,-12.662272763871355,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1266227276.3871355,201270687.9902598,2.33,3.2800000000000002,0.33102063778049884,0.1345879487151106,3.158804,1.0,1.0456293147035909,0.1345879487151106,1.2843706852964092,3.1454120512848895,0.0,1.085158,2.491267,1.085158,2.491267,0.19921268529640912,0.6541450512848894,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,307338.47841960605,7.7416504303995675,1,-7.7416504303995675,-7.7416504303995675,1500,0.0,6.56098198746695,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.4456746194884425e-41,-1.5426095821639338e-25,0.0,1266227276.3871355,1.0,16.64,0.33102063778049884,0.4689793622195012,1e-10,5e+23,5315547.458617731,1,-713.2364544116784,-713.2364544116784,0.0,5.76098198746695,500000000.0,13.662272763871355,2.914464783908014e-28,0,-1.9909106419224334e-18,0.0,5e-10,1.0,2.012706879897554,1e-08,0,-322813.955876867,0.0,-720.978104842078,5.35863e-11,1705.7049054010463,0.0017057049054010464,-2.265019517570964e-11,-2.4321112118803546e-13,0.0,-2.2406984054521607e-11,0.0,0.0
-7.0,-0.2572452552295799,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-18.35193837075712,-0.1835193837075712,-1.8343328165447896,-12.490759241411922,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1249075924.1411922,183433281.65447897,2.33,3.2800000000000002,0.3287711172572171,0.12848575366015255,3.158804,1.0,1.0385235202765664,0.12848575366015255,1.2914764797234337,3.151514246339848,0.0,1.085158,2.491267,1.085158,2.491267,0.20631847972343365,0.6602472463398477,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,233477.39783779724,6.1139402765915065,1,-6.1139402765915065,-6.1139402765915065,1500,0.0,6.562652437374817,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,6.454981876079953e-43,-2.2398213425437915e-27,0.0,1249075924.1411922,1.0,16.64,0.3287711172572171,0.47122888274278296,1e-10,5e+23,5315547.458617731,1,-644.9416490053856,-644.9416490053856,0.0,5.762652437374817,500000000.0,13.490759241411922,3.1785901352818086e-31,0,-2.1440797121106916e-21,0.0,5e-10,1.0,1.8343328165401929,1e-08,0,-268131.2983212115,0.0,-651.0555892819771,4.15831e-11,1323.6311828169185,0.0013236311828169185,-2.0453514563668328e-11,-1.9207509857426626e-13,0.0,-2.0261439465094064e-11,0.0,0.0
-6.75,-0.24805792468566637,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-18.09924117749431,-0.1809924117749431,-1.6559587531869853,-12.319245718952494,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1231924571.8952494,165595875.31869853,2.33,3.2800000000000002,0.32650609863907504,0.12207891647575192,3.158804,1.0,1.0313687704055048,0.12207891647575192,1.2986312295944953,3.1579210835242484,0.0,1.085158,2.491267,1.085158,2.491267,0.21347322959449522,0.6666540835242483,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,177031.41334915342,4.77189703815279,1,-4.77189703815279,-4.77189703815279,1500,0.0,6.564322887282685,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.309738168870202e-44,-4.544675043396461e-29,0.0,1231924571.8952494,1.0,16.64,0.32650609863907504,0.473493901360925,1e-10,5e+23,5315547.458617731,1,-582.7268990919796,-582.7268990919796,0.0,5.7643228872826855,500000000.0,13.319245718952494,2.614353472207863e-34,0,-1.7410608146266585e-24,0.0,5e-10,1.0,1.6559587531828355,1e-08,0,-218519.53609965672,0.0,-587.4987961301324,2.67706e-11,852.1346639071786,0.0008521346639071785,-1.8456819019152717e-11,-1.49913566787477e-13,0.0,-1.830690545236524e-11,0.0,0.0
-6.5,-0.2388705941417528,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-17.846543984231495,-0.17846543984231494,-1.4775846898291771,-12.147732196493063,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1214773219.6493063,147758468.98291773,2.33,3.2800000000000002,0.3242252571198919,0.115316671830962,3.158804,1.0,1.0241640390913431,0.115316671830962,1.305835960908657,3.1646833281690383,0.0,1.085158,2.491267,1.085158,2.491267,0.22067796090865688,0.6734163281690382,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,133972.65916562927,3.6735872096889577,1,-3.6735872096889577,-3.6735872096889577,1500,0.0,6.565993337190553,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.411702748237699e-46,-1.1838305322336206e-30,0.0,1214773219.6493063,1.0,16.64,0.3242252571198919,0.4757747428801081,1e-10,5e+23,5315547.458617731,1,-526.0895874303627,-526.0895874303627,0.0,5.765993337190553,500000000.0,13.147732196493063,1.2087607446001287e-36,0,-7.94623127981802e-27,0.0,5e-10,1.0,1.4775846898254743,1e-08,0,-173978.66921220065,0.0,-529.7631746400517,1.89724e-11,603.9102484633349,0.0006039102484633349,-1.6643000975915933e-11,-1.1540914590280257e-13,0.0,-1.652759183001313e-11,0.0,0.0
-6.25,-0.22968326359783922,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-17.593846790968684,-0.17593846790968684,-1.2992106264713708,-11.976218674033635,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1197621867.4033635,129921062.64713708,2.33,3.2800000000000002,0.3219282563870569,0.1081323622069081,3.158804,1.0,1.0169082639884608,0.1081323622069081,1.3130917360115393,3.1718676377930923,0.0,1.085158,2.491267,1.085158,2.491267,0.2279337360115392,0.6806006377930922,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,101186.95352757216,2.7822699462034066,1,-2.7822699462034066,-2.7822699462034066,1500,0.0,6.56766378709842,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.0838308009200955e-47,-3.760796554058508e-32,0.0,1197621867.4033635,1.0,16.64,0.3219282563870569,0.47807174361294313,1e-10,5e+23,5315547.458617731,1,-474.5656504286236,-474.5656504286236,0.0,5.76766378709842,500000000.0,12.976218674033635,1.113760778036631e-38,0,-7.226201703182582e-29,0.0,5e-10,1.0,1.299210626468115,1e-08,0,-134508.69765884467,0.0,-477.347920374827,1.26038e-11,401.1914143483261,0.00040119141434832606,-1.4996327198559222e-11,-8.740758823296291e-14,0.0,-1.4908919610326258e-11,0.0,0.0
-6.0,-0.22049593305392565,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-17.34114959770587,-0.17341149597705868,-1.120836563113564,-11.804705151574206,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1180470515.1574206,112083656.3113564,2.33,3.2800000000000002,0.31961474804264156,0.10043545544638183,3.158804,1.0,1.0096003445760884,0.10043545544638183,1.3203996554239117,3.1795645445536183,0.0,1.085158,2.491267,1.085158,2.491267,0.23524165542391162,0.6882975445536181,1200000.0,1.0,0.0063214833733174,6.991381483862092,682720204.3182791,755069200257.106,76270.5499454856,2.0658411402759826,1,-2.0658411402759826,-2.0658411402759826,1500,0.0,6.569334237006289,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.056568751059389e-49,-1.407593303985675e-33,0.0,1180470515.1574206,1.0,16.64,0.31961474804264156,0.4803852519573585,1e-10,5e+23,5315547.458617731,1,-427.7268344429237,-427.7268344429237,0.0,5.769334237006289,500000000.0,12.804705151574206,1.5727149371394049e-40,0,-1.006907552877332e-30,0.0,5e-10,1.0,1.1208365631107553,1e-08,0,-100109.62143958837,0.0,-429.7926755831997,9.4227e-12,299.9338564544004,0.0002999338564544004,-1.3502335121788815e-11,-6.490031349774589e-14,0.0,-1.3437434808291069e-11,0.0,0.0
