sweep_name,voltage_v,experimental_current_a,model_total_a,model_pf_a,model_thermionic_a,model_background_a,polarization_uc_cm2
1st2KB_B64-T51,-9.25,2.77503853229888e-10,-2.5728224379711044e-11,-2.2846156711661956e-11,-7.596526715611743e-42,-2.882067668049085e-12,-14.765697200348017
1st2KB_B64-T51,-9.5,6.29410579211509e-10,-3.556561238430604e-11,-3.2607815777259264e-11,-7.371480869375804e-42,-2.9577966070467814e-12,-15.804451537338801
1st2KB_B64-T51,-9.25,5.32822119758691e-10,-3.2419203107567854e-11,-2.9539952863235225e-11,-6.208345153138429e-42,-2.8792502443326314e-12,-15.804451537338801
1st2KB_B64-T51,-9.0,4.35702390833015e-10,-2.9553296527433404e-11,-2.6752592645814922e-11,-5.205192885509362e-42,-2.8007038816184835e-12,-15.804451537338801
1st2KB_B64-T51,-8.75,2.98526925401887e-10,-2.694253706423023e-11,-2.4220379545325896e-11,-4.3428464450958517e-42,-2.7221575189043336e-12,-15.804451537338801
1st2KB_B64-T51,-8.5,2.49925496964565e-10,-2.4563854648821094e-11,-2.192024349263091e-11,-3.60413970025334e-42,-2.643611156190185e-12,-15.804451537338801
1st2KB_B64-T51,-8.25,1.89208260170659e-10,-2.2396260865950317e-11,-1.9831196072474282e-11,-2.973732148215977e-42,-2.565064793476034e-12,-15.804451537338801
1st2KB_B64-T51,-8.0,1.30652433316669e-10,-2.0420662725795557e-11,-1.7934144295033673e-11,-2.437938295412892e-42,-2.486518430761885e-12,-15.804451537338801
1st2KB_B64-T51,-7.75,9.89884771374072e-11,-1.8619692618623312e-11,-1.6211720550575577e-11,-1.984571157171704e-42,-2.4079720680477354e-12,-15.804451537338801
1st2KB_B64-T51,-7.5,7.3611679252128e-11,-1.697755311789864e-11,-1.4648127412565052e-11,-1.602798827691283e-42,-2.3294257053335863e-12,-15.804451537338801
1st2KB_B64-T51,-7.25,5.35862534900566e-11,-1.547987539986056e-11,-1.322899605724112e-11,-1.283013138243302e-42,-2.2508793426194376e-12,-15.804451537338801
1st2KB_B64-T51,-7.0,4.15831188926852e-11,-1.4113590142953631e-11,-1.1941257163048344e-11,-1.0167094822920814e-42,-2.1723329799052877e-12,-15.804451537338801
1st2KB_B64-T51,-6.75,2.67706221773745e-11,-1.2866809859088873e-11,-1.0773023241897733e-11,-7.963769387030977e-43,-2.093786617191139e-12,-15.804451537338801
1st2KB_B64-T51,-6.5,1.89723532023622e-11,-1.1728721690975661e-11,-9.713481436498674e-12,-6.153978640071803e-43,-2.0152402544769886e-12,-15.804451537338801
1st2KB_B64-T51,-6.25,1.26037678557789e-11,-1.0689489786201183e-11,-8.752795894438343e-12,-4.6795614105416054e-43,-1.9366938917628395e-12,-15.804451537338801
1st2KB_B64-T51,-6.0,9.42270046710991e-12,-9.740166429903945e-12,-7.882018900855255e-12,-3.489532367138242e-43,-1.85814752904869e-12,-15.804451537338801
1st2KB_B64-T51,-5.75,6.47078918225574e-12,-8.872611184631433e-12,-7.093010018296892e-12,-2.5393105801351366e-43,-1.7796011663345404e-12,-15.804451537338801
1st2KB_B64-T51,-5.5,4.76890315431744e-12,-8.079417350083848e-12,-6.378362546463457e-12,-1.7900005875777488e-43,-1.7010548036203919e-12,-15.804451537338801
1st2KB_B64-T51,-5.25,3.31491865207534e-12,-7.353845122337512e-12,-5.7313366814312705e-12,-1.2076922288050824e-43,-1.6225084409062425e-12,-15.804451537338801
1st2KB_B64-T51,-5.0,2.35540731884087e-12,-6.689760923984142e-12,-5.145798845792048e-12,-7.626713165491229e-44,-1.5439620781920934e-12,-15.804451537338801
1st2KB_B64-T51,-4.75,1.44523986961992e-12,-6.081582622695939e-12,-4.616166907217996e-12,-4.2800583562602846e-44,-1.465415715477943e-12,-15.804451537338801
1st2KB_B64-T51,-4.5,9.43292536095819e-13,-5.524232275629599e-12,-4.137362922865805e-12,-1.7106116567977633e-44,-1.3868693527637942e-12,-15.804451537338801
1st2KB_B64-T51,-4.25,5.99687075171496e-13,-5.013246061299201e-12,-3.704923071249557e-12,-2.762693180183426e-44,-1.3083229900496438e-12,-15.804451537338801
1st2KB_B64-T51,-4.0,3.90380165259802e-13,-4.544538798347732e-12,-3.3147621710122365e-12,-5.609888659498743e-44,-1.229776627335495e-12,-15.804451537338801
1st2KB_B64-T51,-3.75,1.37269563120837e-13,-4.114547974028982e-12,-2.963317709407635e-12,-9.40162751090547e-44,-1.1512302646213462e-12,-15.804451537338801
1st2KB_B64-T51,-3.5,9.5923309985195e-14,-3.720152707633008e-12,-2.6474688057258116e-12,-1.441173880275196e-43,-1.0726839019071966e-12,-15.804451537338801
1st2KB_B64-T51,-3.25,2.54115372949788e-14,-3.3586060674577023e-12,-2.3644685282646548e-12,-2.0918783427475114e-43,-9.941375391930475e-13,-15.804451537338801
1st2KB_B64-T51,-3.0,-3.11265742998154e-13,-3.027530210217604e-12,-2.1119390337387066e-12,-2.9236930039650296e-43,-9.155911764788974e-13,-15.804451537338801
1st2KB_B64-T51,-2.75,-4.56009775567316e-14,-2.7249167465640745e-12,-1.887871932799326e-12,-3.972597953885411e-43,-8.370448137647486e-13,-15.804451537338801
1st2KB_B64-T51,-2.5,7.33966720408742e-14,-2.449131832698596e-12,-1.6906333816479978e-12,-5.279863124353221e-43,-7.584984510505984e-13,-15.804451537338801
1st2KB_B64-T51,-2.25,4.88035921896411e-14,-2.1989261495671786e-12,-1.5189740612307294e-12,-6.892750039617623e-43,-6.799520883364492e-13,-15.804451537338801
