voltage_v,voltage_au,temperature_k,thermal_voltage_v,legacy_bias_drive,voltage_sign,field_sign,polarization_uc_cm2,polarization_au,screening_charge_uc_cm2,screening_charge_c_m2,fe_field_mv_cm,il_field_mv_cm,dl_field_mv_cm,fe_built_in_field_mv_cm,il_built_in_field_mv_cm,dl_built_in_field_mv_cm,top_work_function_ev,bottom_work_function_ev,top_fermi_ev,bottom_fermi_ev,top_affinity_ev,fe_affinity_ev,insulator_k,fe_k,top_screening_len_nm,bottom_screening_len_nm,insulator_thickness_nm,fe_thickness_nm,top_m_eff,bottom_m_eff,insulator_m_eff,fe_m_eff,trap_depth_ev,top_field_v_per_m,bottom_field_v_per_m,top_base_barrier_ev,bottom_base_barrier_ev,top_schottky_lowering_ev,bottom_schottky_lowering_ev,thermionic_top_schottky_scale,thermionic_bottom_schottky_scale,top_schottky_effective_ev,bottom_schottky_effective_ev,top_barrier_ev,bottom_barrier_ev,thermionic_barrier_offset_ev,thermionic_top_barrier_offset_ev,thermionic_bottom_barrier_offset_ev,thermionic_top_barrier_floor_ev,thermionic_bottom_barrier_floor_ev,top_total_barrier_offset_ev,bottom_total_barrier_offset_ev,top_barrier_effective_ev,bottom_barrier_effective_ev,richardson_constant_a_per_m2_k2,thermionic_prefactor_scale,thermionic_top_prefactor_scale,thermionic_bottom_prefactor_scale,top_prefactor_a_per_m2,bottom_prefactor_a_per_m2,top_injection_a_per_m2,bottom_injection_a_per_m2,enable_thermionic,thermionic_raw_a_per_m2,thermionic_a_per_m2,barrier_sampling_points,barrier_profile_min_ev,barrier_profile_max_ev,effective_mass_min,effective_mass_max,flux_top_a_per_m2,flux_bottom_a_per_m2,tunneling_prefactor_scale,enable_tunneling,tunneling_transmission,tunneling_raw_a_per_m2,tunneling_a_per_m2,pf_field_v_per_m,poole_frenkel_field_region,poole_frenkel_region_k,pf_lowering_ev,pf_activation_ev,pf_fe_field_v_per_m,pf_il_field_v_per_m,pf_fe_lowering_ev,pf_il_lowering_ev,pf_fe_activation_ev,pf_il_activation_ev,poole_frenkel_mobility_m2_per_v_s,poole_frenkel_trap_density_m3,poole_frenkel_prefactor_scale,poole_frenkel_fe_prefactor_scale,poole_frenkel_il_prefactor_scale,enable_poole_frenkel,poole_frenkel_fe_raw_a_per_m2,poole_frenkel_il_raw_a_per_m2,poole_frenkel_raw_a_per_m2,poole_frenkel_a_per_m2,tat_reduced_barrier_min_ev,tat_reduced_barrier_max_ev,trap_assisted_prefactor_a_per_m2,field_enhancement,trap_tunneling_transmission,enable_trap_assisted_tunneling,trap_assisted_tunneling_raw_a_per_m2,trap_assisted_tunneling_a_per_m2,sclc_mobility_m2_per_v_s,sclc_prefactor_scale,sclc_voltage_drop_v,sclc_thickness_m,enable_sclc,sclc_raw_a_per_m2,sclc_a_per_m2,background_conductance_a_per_m2_v,background_internal_drop_v,background_raw_a_per_m2,background_a_per_m2,total_a_per_m2,experimental_current_a,experimental_current_density_a_per_m2,experimental_current_density_uA_per_um2,model_total_a,model_thermionic_a,model_tunneling_a,model_pf_a,model_tat_a,model_sclc_a,model_background_a
-8.75,-0.32155656903697494,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-13.038253146564458,-0.002278826604743422,-18.14714653553678,-0.18147146535536782,-3.6423801847255355,-12.351760590196031,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1235176059.019603,364238018.47255355,2.33,3.2800000000000002,0.32693669756445903,0.18105417580476518,3.782346,1.0,1.2365877102861413,0.18105417580476518,1.0934122897138587,3.0989458241952352,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.1954042897138587,0.7176818241952354,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,286274.8308628874,4.588637501844168e-11,1,-4.588637501844168e-11,-4.588637501844168e-11,1500,0.0,6.564006209840031,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.109329692146336e-31,-1.7728919941618615e-15,0.0,1235176059.019603,both,16.64,0.18105417580476518,0.473063302435541,364238018.47255355,1235176059.019603,0.18105417580476518,0.32693669756445903,0.6189458241952348,0.473063302435541,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-18.385543122920428,-440.00393155529156,-458.38947467821197,-458.38947467821197,0.0,5.764006209840031,500000000.0,13.35176059019603,8.4544228882637e-22,0,-5.644071516618528e-12,0.0,5e-10,1.0,3.642380184716408,1e-08,0,-1057211.281726049,0.0,14.28864347468568,-8.583084420782441,-122.64063320168934,-122.64063320168934,-581.0301078799472,8.20693e-11,2612.346954218337,0.002612346954218337,-1.8253599184301274e-11,-1.441562986578026e-24,0.0,-1.4400730061319553e-11,0.0,0.0,-3.852869122980277e-12
-9.0,-0.3307438995808885,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-14.03262618081833,-0.002452623178565449,-19.10932516325099,-0.1910932516325099,-3.6196547755600292,-13.004821447515535,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1300482144.7515535,361965477.5560029,2.33,3.2800000000000002,0.3354682596934462,0.18048847866109555,3.782346,1.0,1.2688570301784674,0.18048847866109555,1.0611429698215327,3.0995115213389046,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.167855,0.7182475213389048,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,830980.5609416369,4.489318897017654e-11,1,-4.489318897017654e-11,-4.489318897017654e-11,1500,0.0,6.557645746633992,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.394383606620649e-28,-1.524812056546133e-12,0.0,1300482144.7515535,both,16.64,0.18048847866109555,0.46453174030655386,361965477.5560029,1300482144.7515535,0.18048847866109555,0.3354682596934462,0.6195115213389045,0.46453174030655386,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-17.875370291999666,-644.4007263349971,-662.2760966269967,-662.2760966269967,0.0,5.757645746633992,500000000.0,14.004821447515535,2.8611323525233247e-19,0,-2.003482386739962e-09,0.0,5e-10,1.0,3.6196547755509587,1e-08,0,-1044060.2057649348,0.0,14.28864347468568,-8.821583354544137,-126.04845943530289,-126.04845943530289,-788.3245560623445,1.373866e-10,4373.151300917797,0.004373151300917798,-2.4765946339698968e-11,-1.4103611266492496e-24,0.0,-2.080601719811497e-11,0.0,0.0,-3.959929141582586e-12
-9.25,-0.33993123012480203,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-14.765697200348017,-0.0025807493718286024,-19.885065782445935,-0.19885065782445935,-3.649774421037161,-13.531340972307433,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1353134097.2307434,364977442.1037161,2.33,3.2800000000000002,0.3421918468435586,0.18123785770284628,3.782346,1.0,1.2942879631413464,0.18123785770284628,1.0357120368586537,3.098762142297154,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.167855,0.717498142297154,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,830980.5609416369,4.621356480513925e-11,1,-4.621356480513925e-11,-4.621356480513925e-11,1500,0.0,6.552517728276796,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.2831965434159482e-25,-4.452577961949125e-10,0.0,1353134097.2307434,both,16.64,0.18123785770284628,0.45780815315644147,364977442.1037161,1353134097.2307434,0.18123785770284628,0.3421918468435586,0.6187621422971538,0.45780815315644147,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-18.55422985103694,-869.6485117761823,-888.2027416272192,-888.2027416272192,0.0,5.752517728276796,500000000.0,14.531340972307435,3.026990086734232e-17,0,-2.1993112535064789e-07,0.0,5e-10,1.0,3.649774421028015,1e-08,0,-1061508.0351675493,0.0,14.28864347468568,-9.062310809937426,-129.4881282199859,-129.4881282199859,-1017.6908698472513,2.775039e-10,8833.223482455802,0.008833223482455802,-3.197170160337531e-11,-1.4518419568802131e-24,0.0,-2.7903712079943852e-11,0.0,0.0,-4.067989523430009e-12
-9.5,-0.3491185606687156,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-20.87891030338525,-0.2087891030338525,-3.618073450122854,-14.205894466006216,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1420589446.6006215,361807345.0122854,2.33,3.2800000000000002,0.3506174531922971,0.18044904918246468,3.782346,1.0,1.326156521612072,0.18044904918246468,1.003843478387928,3.0995509508175356,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.167855,0.7182869508175358,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,830980.5609416369,4.482477005304085e-11,1,-4.482477005304085e-11,-4.482477005304085e-11,1500,0.0,6.54594793829614,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,7.217833097954351e-23,-2.5045239367170737e-07,0.0,1420589446.6006215,both,16.64,0.18044904918246468,0.44938254680770295,361807345.0122854,1420589446.6006215,0.18044904918246468,0.3506174531922971,0.6195509508175354,0.44938254680770295,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-17.84033020662623,-1264.7813737719223,-1282.6217039785486,-1282.6217039785486,0.0,5.7459479382961405,500000000.0,15.205894466006214,6.050589376104829e-15,0,-4.600231175509421e-05,0.0,5e-10,1.0,3.6180734501137874,1e-08,0,-1043148.1639122466,0.0,14.28864347468568,-9.300431236502034,-132.89054609920765,-132.89054609920765,-1415.5122500778011,6.294106e-10,20034.761644887138,0.02003476164488714,-4.446962885910778e-11,-1.4082116829748491e-24,0.0,-4.029474922553831e-11,0.0,0.0,-4.1748796335680655e-12
-9.25,-0.33993123012480203,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-20.62621311012244,-0.20626213110122438,-3.4396993867650485,-14.034380943546783,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1403438094.3546782,343969938.67650485,2.33,3.2800000000000002,0.34849445245082916,0.17594468535631233,3.782346,1.0,1.3181265982495838,0.17594468535631233,1.0118734017504163,3.104055314643688,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.167855,0.722791314643688,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,830980.5609416369,3.7657205513693977e-11,1,-3.7657205513693977e-11,-3.7657205513693977e-11,1500,0.0,6.5476183882040075,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.438984495188322e-24,-1.193297055959787e-08,0.0,1403438094.3546782,both,16.64,0.17594468535631233,0.4515055475491709,343969938.67650485,1403438094.3546782,0.17594468535631233,0.34849445245082916,0.6240553146436877,0.4515055475491709,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-14.248725385624377,-1150.9999243429381,-1165.2486497285624,-1165.2486497285624,0.0,5.747618388204008,500000000.0,15.03438094354678,8.544313291079713e-16,0,-6.422923045955116e-06,0.0,5e-10,1.0,3.4396993867564287,1e-08,0,-942827.4483496947,0.0,14.28864347468568,-9.053451764161073,-129.36154447336168,-129.36154447336168,-1294.6101942019618,5.328221e-10,16960.254200720832,0.016960254200720833,-4.067137875367339e-11,-1.1830360019654205e-24,0.0,-3.6607365975926784e-11,0.0,0.0,-4.0640127777454235e-12
-9.0,-0.3307438995808885,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-20.373515916859628,-0.20373515916859627,-3.2613253234072435,-13.862867421087357,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1386286742.1087356,326132532.34072435,2.33,3.2800000000000002,0.34635843904105157,0.1713219345542419,3.782346,1.0,1.3100474564731652,0.1713219345542419,1.0199525435268348,3.1086780654457584,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.167855,0.7274140654457586,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,830980.5609416369,3.149120601076651e-11,1,-3.149120601076651e-11,-3.149120601076651e-11,1500,0.0,6.549288838111876,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.1616372563549105e-25,-4.0307780393921506e-10,0.0,1386286742.1087356,both,16.64,0.1713219345542419,0.4536415609589485,326132532.34072435,1386286742.1087356,0.1713219345542419,0.34635843904105157,0.6286780654457581,0.4536415609589485,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-11.297721236910085,-1046.7709420778108,-1058.0686633147209,-1058.0686633147209,0.0,5.749288838111876,500000000.0,14.862867421087355,9.677309034869204e-17,0,-7.19162805890759e-07,0.0,5e-10,1.0,3.261325323399071,1e-08,0,-847577.6281212432,0.0,14.28864347468568,-8.806472291820118,-125.83254284751577,-125.83254284751577,-1183.901206162268,4.357024e-10,13868.838135400443,0.013868838135400442,-3.719335331855476e-11,-9.893254145610681e-25,0.0,-3.3240207396631e-11,0.0,0.0,-3.953145921922785e-12
-8.75,-0.32155656903697494,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-20.120818723596813,-0.20120818723596812,-3.0829512600494353,-13.691353898627927,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1369135389.8627927,308295126.00494355,2.33,3.2800000000000002,0.344209170710056,0.16657094048387946,3.782346,1.0,1.3019181799984976,0.16657094048387946,1.0280818200015025,3.113429059516121,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.167855,0.7321650595161211,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,830980.5609416369,2.6204513754751888e-11,1,-2.6204513754751888e-11,-2.6204513754751888e-11,1500,0.0,6.550959288019743,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.621468118472247e-27,-9.096261388913508e-12,0.0,1369135389.8627927,both,16.64,0.16657094048387946,0.455790829289944,308295126.00494355,1369135389.8627927,0.16657094048387946,0.344209170710056,0.6334290595161206,0.455790829289944,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-8.886898156082063,-951.3468094662414,-960.2337076223235,-960.2337076223235,0.0,5.750959288019743,500000000.0,14.691353898627927,8.448618431904421e-18,0,-6.20608216687894e-08,0.0,5e-10,1.0,3.0829512600417095,1e-08,0,-757398.7032268897,0.0,14.28864347468568,-8.559492819479157,-122.30354122166979,-122.30354122166979,-1082.5372488440196,2.985269e-10,9502.406356179985,0.009502406356179986,-3.400891068205678e-11,-8.232390790282122e-25,0.0,-3.0166631615955815e-11,0.0,0.0,-3.842279066100143e-12
-8.5,-0.31236923849306136,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-19.868121530334005,-0.19868121530334004,-2.9045771966916307,-13.5198403761685,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1351984037.61685,290457719.66916305,2.33,3.2800000000000002,0.34204639759374034,0.16168039821809047,3.782346,1.0,1.2937378237530934,0.16168039821809047,1.0362621762469066,3.1183196017819097,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.167855,0.7370556017819099,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,830980.5609416369,2.1687955394103825e-11,1,-2.1687955394103825e-11,-2.1687955394103825e-11,1500,0.0,6.552629737927611,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,3.666400136210093e-29,-1.2722082622447185e-13,0.0,1351984037.61685,both,16.64,0.16168039821809047,0.4579536024062597,290457719.66916305,1351984037.61685,0.16168039821809047,0.34204639759374034,0.6383196017819096,0.4579536024062597,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-6.929612882577932,-864.0344218544566,-870.9640347370345,-870.9640347370345,0.0,5.752629737927611,500000000.0,14.5198403761685,5.397945177631101e-19,0,-3.918865116925605e-09,0.0,5e-10,1.0,2.904577196684352,1e-08,0,-672290.6736666375,0.0,14.28864347468568,-8.3125133471382,-118.77453959582385,-118.77453959582385,-989.73857433288,2.499255e-10,7955.375745942697,0.007955375745942695,-3.1093554340986114e-11,-6.813472133749971e-25,0.0,-2.7362142130707932e-11,0.0,0.0,-3.7314122102775024e-12
-8.25,-0.3031819079491478,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-19.615424337071186,-0.19615424337071186,-2.726203133333822,-13.348326853709068,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1334832685.3709068,272620313.3333822,2.33,3.2800000000000002,0.33986986187775714,0.156637237342327,3.782346,1.0,1.2855054125938872,0.156637237342327,1.044494587406113,3.123362762657673,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.167855,0.7420987626576734,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,830980.5609416369,1.7844206378544875e-11,1,-1.7844206378544875e-11,-1.7844206378544875e-11,1500,0.0,6.554300187835479,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,2.895222258078092e-31,-1.004616392352953e-15,0.0,1334832685.3709068,both,16.64,0.156637237342327,0.4601301381222429,272620313.3333822,1334832685.3709068,0.156637237342327,0.33986986187775714,0.643362762657673,0.4601301381222429,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-5.351344239447116,-784.191484706067,-789.5428289455141,-789.5428289455141,0.0,5.754300187835479,500000000.0,14.348326853709068,2.3764456505448964e-20,0,-1.7049009472046724e-10,0.0,5e-10,1.0,2.7262031333269903,1e-08,0,-592253.5394404831,0.0,14.28864347468568,-8.065533874797236,-115.24553796997783,-115.24553796997783,-904.7883669155098,1.892083e-10,6022.687243802852,0.006022687243802852,-2.842476486555272e-11,-5.6059227667976715e-25,0.0,-2.48042195110973e-11,0.0,0.0,-3.6205453544548596e-12
-8.0,-0.2939945774052342,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-19.36272714380837,-0.1936272714380837,-2.5478290699760158,-13.17681333124964,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1317681333.124964,254782906.99760157,2.33,3.2800000000000002,0.33767929743879227,0.15142621000511328,3.782346,1.0,1.2772199399504263,0.15142621000511328,1.0527800600495738,3.128573789994887,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.167855,0.7473097899948873,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,830980.5609416369,1.458665902679148e-11,1,-1.458665902679148e-11,-1.458665902679148e-11,1500,0.0,6.555970637743346,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.14527781424022e-33,-3.974012229194639e-18,0.0,1317681333.124964,both,16.64,0.15142621000511328,0.4623207025612078,254782906.99760157,1317681333.124964,0.15142621000511328,0.33767929743879227,0.6485737899948868,0.4623207025612078,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-4.088213411032015,-711.2230452372308,-715.3112586482629,-715.3112586482629,0.0,5.755970637743347,500000000.0,14.17681333124964,6.659105322967441e-22,0,-4.720244655842013e-12,0.0,5e-10,1.0,2.547829069969631,1e-08,0,-517287.3005484296,0.0,14.28864347468568,-7.818554402456279,-111.7165363441319,-111.7165363441319,-827.0277949924093,1.306524e-10,4158.795057363909,0.0041587950573639095,-2.5981844450627188e-11,-4.582534083898736e-25,0.0,-2.2472165951994513e-11,0.0,0.0,-3.5096784986322193e-12
-7.75,-0.28480724686132064,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-19.110029950545563,-0.19110029950545562,-2.369455006618209,-13.00529980879021,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1300529980.8790212,236945500.6618209,2.33,3.2800000000000002,0.3354744294647611,0.14602934647114205,3.782346,1.0,1.2688803663883212,0.14602934647114205,1.0611196336116788,3.1339706535288583,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.167855,0.7527066535288585,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,830980.5609416369,1.1838386483323771e-11,1,-1.1838386483323771e-11,-1.1838386483323771e-11,1500,0.0,6.557641087651214,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,1.9395619423738278e-36,-6.7301075620568966e-21,0.0,1300529980.8790212,both,16.64,0.14602934647114205,0.46452557053523896,236945500.6618209,1300529980.8790212,0.14602934647114205,0.3354744294647611,0.653970653528858,0.46452557053523896,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-3.085662477408348,-644.5782445902538,-647.6639070676622,-647.6639070676622,0.0,5.757641087651214,500000000.0,14.005299808790213,1.0717276104677353e-23,0,-7.504933248979481e-14,0.0,5e-10,1.0,2.369455006612271,1e-08,0,-447391.9569904753,0.0,14.28864347468568,-7.571574930115319,-108.18753471828593,-108.18753471828593,-755.85144178596,9.89885e-11,3150.9018168504163,0.003150901816850416,-2.3745773367200255e-11,-3.719138800636667e-25,0.0,-2.0346961724390303e-11,0.0,0.0,-3.398811642809578e-12
-7.5,-0.27561991631740707,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-18.857332757282748,-0.1885733275728275,-2.1910809432604026,-12.833786286330783,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1283378628.6330783,219108094.32604027,2.33,3.2800000000000002,0.3332549740523877,0.14042522204029104,3.782346,1.0,1.2604856180871524,0.14042522204029104,1.0695143819128476,3.139574777959709,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.17150638191284762,0.7583107779597094,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,721523.2798699248,9.531195270810174e-12,1,-9.531195270810174e-12,-9.531195270810174e-12,1500,0.0,6.559311537559082,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,5.078916000971764e-39,-1.7623387136250445e-23,0.0,1283378628.6330783,both,16.64,0.14042522204029104,0.46674502594761236,219108094.32604027,1283378628.6330783,0.14042522204029104,0.3332549740523877,0.659574777959709,0.46674502594761236,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-2.2972762770609854,-583.7472774722426,-586.0445537493035,-586.0445537493035,0.0,5.759311537559082,500000000.0,13.833786286330783,8.649774722092773e-26,0,-5.982956746516883e-16,0.0,5e-10,1.0,2.191080943254912,1e-08,0,-382567.5087666212,0.0,14.28864347468568,-7.32459545777436,-104.65853309243998,-104.65853309243998,-690.703086841753,7.36117e-11,2343.1331848795344,0.0023431331848795343,-2.1699077434338442e-11,-2.994313304270703e-25,0.0,-1.8411132647351207e-11,0.0,0.0,-3.2879447869869373e-12
-7.25,-0.2664325857734935,300.0,0.025851999786435535,-1.0,-1.0,-1.0,-15.804451537338801,-0.0027623029121930914,-18.604635564019937,-0.18604635564019936,-2.012706879902598,-12.662272763871355,0.0,-0.036111111111201626,-0.03472222222230925,0.0,4.33,4.28,4.354,4.354,2.0,1.0,16.64,16.0,0.005291772109038001,0.005291772109038001,4.0,10.0,1.0,1.0,0.11,0.3,0.8,1266227276.3871355,201270687.9902598,2.33,3.2800000000000002,0.33102063778049884,0.1345879487151106,3.782346,1.0,1.2520345852265187,0.1345879487151106,1.0779654147734814,3.1454120512848895,0.0,0.898008,2.381264,0.167855,0.0,0.898008,2.381264,0.17995741477348137,0.7641480512848897,1200000.0,1.0,0.005081676331890702,4.839316202734844e-10,548821043.8441958,52.26461498953632,520330.4533940839,7.60475962794521e-12,1,-7.60475962794521e-12,-7.60475962794521e-12,1500,0.0,6.56098198746695,0.11,0.3,3469911125302822.5,3469911125302822.5,1.0,0,4.4456746194884425e-41,-1.5426095821639338e-25,0.0,1266227276.3871355,both,16.64,0.1345879487151106,0.4689793622195012,201270687.9902598,1266227276.3871355,0.1345879487151106,0.33102063778049884,0.6654120512848894,0.4689793622195012,1e-10,5e+23,1.0,157486379.86607143,3936959.9789048326,1,-1.6837339211196858,-528.2585469089113,-529.942280830031,-529.942280830031,0.0,5.76098198746695,500000000.0,13.662272763871355,2.914464783908014e-28,0,-1.9909106419224334e-18,0.0,5e-10,1.0,2.012706879897554,1e-08,0,-322813.955876867,0.0,14.28864347468568,-7.077615985433402,-101.12953146659405,-101.12953146659405,-631.0718122966326,5.35863e-11,1705.7049054010463,0.0017057049054010464,-1.9825705693986982e-11,-2.3891056979468924e-25,0.0,-1.6648627762822446e-11,0.0,0.0,-3.177077931164297e-12
